368;TORRES;LARA;VENEZUELA;TOR;A;1;5;
369;TOVAR;ARAGUA;VENEZUELA;TOV;A;1;5;
370;TOVAR;MERIDA;VENEZUELA;TOV;A;1;5;
371;TRUJILLO;TRUJILLO;VENEZUELA;TRU;A;1;5;
372;TUBORES;NUEVA ESPARTA;VENEZUELA;TUB;A;1;5;
373;TUCUPITA;DELTA AMACURO;VENEZUELA;TUC;A;1;5;
374;TULIO FEBRES CORDERO;MERIDA;VENEZUELA;TUL;A;1;5;
375;TUREN;PORTUGUESA;VENEZUELA;TUR;A;1;5;
376;TURISTICO DIEGO BAUTISTA URBANEJA;ANZOATEGUI;VENEZUELA;TUR;A;1;5;
377;UNION;FALCON;VENEZUELA;UNI;A;1;5;
378;UPATA;BOLIVAR;VENEZUELA;UPA;A;1;5;
379;URACHICHE;YURACUY;VENEZUELA;URA;A;1;5;
380;URACOA;MONAGAS;VENEZUELA;URA;A;1;5;
381;URDANETA;ARAGUA;VENEZUELA;URD;A;1;5;
382;URDANETA;LARA;VENEZUELA;URD;A;1;5;
383;URDANETA;MIRANDA;VENEZUELA;URD;A;1;5;
384;URDANETA;TRUJILLO;VENEZUELA;URD;A;1;5;
385;URIBANTE;TACHIRA;VENEZUELA;URI;A;1;5;
386;URUMACO;FALCON;VENEZUELA;URU;A;1;5;
387;VALDEZ;SUCRE;VENEZUELA;VAL;A;1;5;
388;VALENCIA;CARABOBO;VENEZUELA;VAL;A;1;5;
389;VALERA;TRUJILLO;VENEZUELA;VAL;A;1;5;
390;VALMORE RODRIGUEZ;ZULIA;VENEZUELA;VAL;A;1;5;
391;VEROES;YURACUY;VENEZUELA;VER;A;1;5;
392;VILLALBA;NUEVA ESPARTA;VENEZUELA;VIL;A;1;5;
393;ZAMORA;ARAGUA;VENEZUELA;ZAM;A;1;5;
394;ZAMORA;FALCON;VENEZUELA;ZAM;A;1;5;
395;ZAMORA;MIRANDA;VENEZUELA;ZAM;A;1;5;
396;ZEA;MERIDA;VENEZUELA;ZEA;A;1;5;
;;;;;;;;
;;;;;;;;
;;;;;;;;
